movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_count,vote_average,collection,oscar_nominations
286554,Two Night Stand,en,26/09/2014,86,,,6.8,690,6.3,,0
279690,He Never Died,en,17/03/2015,99,,,6.8,144,6.3,,
1809,The Rules of Attraction,en,11/10/2002,110,4000000.00,11832822.00,6.8,170,6.3,,0
81025,Salmon Fishing in the Yemen,en,10/09/2011,107,5000000.00,34564651.00,6.8,325,6.3,,0
295699,Everybody Wants Some!!,en,30/03/2016,116,10000000.00,3400278.00,6.7,419,6.3,,0
21407,The Collector,en,09/07/2009,88,3400000.00,114000000.00,6.7,365,6.3,The Collector Collection,0
10897,The Little Rascals,en,05/08/1994,82,23000000.00,67308282.00,6.7,214,6.3,,0
1845,2 Days in Paris,en,09/02/2007,96,,,6.7,106,6.3,2 Days In... Collection,0
311291,45 Years,en,28/08/2015,95,,,6.6,259,6.3,,1
290999,Wyrmwood: Road Of The Dead,en,19/09/2014,98,,,6.6,173,6.3,,
232679,When the Game Stands Tall,en,22/08/2014,115,15000000.00,30127963.00,6.6,134,6.3,,0
258099,Just Before I Go,en,24/04/2014,95,,,6.5,122,6.3,,
398920,He Even Has Your Eyes,fr,18/01/2017,95,,,6.4,131,6.3,,
8388,¡Three Amigos!,en,12/12/1986,102,25000000.00,39246734.00,6.4,287,6.3,,0
245700,Mr. Turner,en,31/10/2014,150,8200000.00,22179785.00,6.3,207,6.3,,4
24740,The Entity,en,30/09/1982,125,9000000.00,13277558.00,6.3,111,6.3,,0
11676,Nothing to Lose,en,18/07/1997,97,25000000.00,44480039.00,6.3,174,6.3,,0
12117,Instinct,en,04/06/1999,126,80000000.00,34105207.00,6.2,149,6.3,,0
11120,The Mosquito Coast,en,26/11/1986,119,25000000.00,14302779.00,6.2,126,6.3,,0
1990,Paranoid Park,en,21/05/2007,85,3000000.00,4545747.00,6.2,126,6.3,,0
10279,Summer of Sam,en,02/07/1999,142,22000000.00,19288130.00,6.1,115,6.3,,0
47760,Restless,en,16/09/2011,91,8000000.00,163265.00,6.1,156,6.3,,0
10074,Hot Rod,en,03/08/2007,88,,,6.1,317,6.3,,0
9688,Melinda and Melinda,en,29/10/2004,100,,,6.1,128,6.3,,0
159121,Paulette,fr,16/01/2013,87,,,6,138,6.3,,0
44683,Tinker Bell and the Great Fairy Rescue,en,13/08/2010,76,,,6,225,6.3,Tinker Bell Collection,
242042,Barefoot,en,02/02/2014,90,6000000.00,15071.00,5.9,210,6.3,,
13150,Pride and Glory,en,09/09/2008,130,30000000.00,31148328.00,5.8,243,6.3,,0
231,Syriana,en,23/11/2005,128,50000000.00,94000000.00,5.8,455,6.3,,0
11088,Heist,en,09/11/2001,107,39000000.00,28510652.00,5.7,138,6.3,,0
86555,Take This Waltz,en,25/11/2011,116,,,5.7,127,6.3,,0
10851,Revolver,en,11/09/2005,115,,,5.7,415,6.3,,0
271724,Hippocrates,fr,03/09/2014,101,3785000.00,7555591.00,5.6,150,6.3,,0
10699,Hero,en,02/10/1992,117,42000000.00,19507345.00,5.6,100,6.3,,0
46528,The Warrior's Way,en,02/12/2010,100,42000000.00,11087569.00,5.5,138,6.3,,0
9664,Flyboys,en,22/09/2006,140,60000000.00,17800000.00,5.5,274,6.3,,0
67748,Snowtown,en,16/05/2011,119,,,5.3,107,6.3,,
43939,I'm Still Here,en,10/09/2010,107,,,5.3,103,6.3,,0
86812,Sound of My Voice,en,22/01/2011,85,135000.00,424088.00,5.2,109,6.3,,0
268238,The Second Best Exotic Marigold Hotel,en,26/02/2015,122,10000000.00,85978266.00,5.2,277,6.3,Best Exotic Marigold Hotel Collection,0
9919,How to Lose a Guy in 10 Days,en,07/02/2003,116,50000000.00,177371441.00,5.2,873,6.3,,0
101669,Mother's Day,en,23/09/2010,112,,,5.2,126,6.3,,
8197,Midnight in the Garden of Good and Evil,en,21/11/1997,155,35000000.00,25105255.00,5.1,161,6.3,,0
2360,Saving Grace,en,24/01/2000,93,10000000.00,26330482.00,5.1,115,6.3,,1
13193,Saved!,en,21/01/2004,92,5000000.00,10275509.00,5.1,148,6.3,,0
54318,The Water Horse,en,25/12/2007,112,40000000.00,103071443.00,5.1,293,6.3,,0
9317,Cabbage Soup,fr,02/12/1981,98,,,5.1,147,6.3,,0
2789,The Chronicles of Riddick,en,11/06/2004,119,105000000.00,115772733.00,5.1,1593,6.3,The Chronicles of Riddick Collection,0
171,The Party 2,fr,08/12/1982,109,,,5,134,6.3,The Party Collection,0
334878,Blind Date,fr,06/05/2015,90,,,4.8,147,6.3,,
9816,Save the Last Dance,en,12/01/2001,112,13000000.00,91038276.00,4.8,359,6.3,Save The Last Dance Collection,0
13373,Millions,en,08/04/2005,98,,,4.7,106,6.3,,0
116979,Chained,en,02/10/2012,94,,,4.6,119,6.3,,
33365,The Night Before the Exams,it,17/02/2006,100,,,4.3,215,6.3,,
384371,Roommates Wanted,fr,20/04/2016,97,,,4.2,133,6.3,,
253687,Smart Ass,fr,02/04/2014,90,,,4,109,6.3,,
76170,The Wolverine,en,23/07/2013,126,120000000.00,415440673.00,3.9,4110,6.3,The Wolverine Collection,0
53319,What a Beautiful Day,it,05/01/2011,97,,,3.8,281,6.3,,
10135,Road House,en,19/05/1989,114,15000000.00,30050028.00,2.9,259,6.3,Road House Collection,0
36668,X-Men: The Last Stand,en,24/05/2006,104,210000000.00,459359555.00,0.9,3581,6.3,X-Men Collection,0
13676,The Little Mermaid: Ariel's Beginning,en,26/08/2008,77,,,0.4,187,6.3,The Little Mermaid Collection,
214756,Ted 2,en,25/06/2015,115,68000000.00,217022588.00,42.1,2524,6.2,Ted Collection,0
335988,Transformers: The Last Knight,en,21/06/2017,149,260000000.00,604942143.00,39.2,1440,6.2,Transformers Collection,0
324852,Despicable Me 3,en,15/06/2017,96,80000000.00,1020063384.00,36.6,2002,6.2,Despicable Me Collection,0
293167,Kong: Skull Island,en,08/03/2017,118,185000000.00,566652812.00,29.4,3161,6.2,,1
262500,Insurgent,en,18/03/2015,119,110000000.00,295238201.00,27.9,3921,6.2,Divergent Collection,0
339967,Colossal,en,06/04/2017,110,15000000.00,4531320.00,25.4,394,6.2,,0
345922,Fist Fight,en,16/02/2017,91,22000000.00,41187017.00,22.8,339,6.2,,0
158852,Tomorrowland,en,19/05/2015,130,190000000.00,209154322.00,22.3,2904,6.2,,0
45243,The Hangover Part II,en,25/05/2011,102,80000000.00,254455986.00,21.9,3836,6.2,The Hangover Collection,0
273477,Scouts Guide to the Zombie Apocalypse,en,23/10/2015,93,15000000.00,14860766.00,20.7,526,6.2,,0
259695,Live by Night,en,25/12/2016,129,108000000.00,22678555.00,19.9,416,6.2,,0
74,War of the Worlds,en,28/06/2005,116,132000000.00,591739379.00,19.9,2397,6.2,,3
2133,The Perfect Storm,en,15/03/2000,130,120000000.00,325756637.00,18.9,609,6.2,,2
9543,Prince of Persia: The Sands of Time,en,19/05/2010,116,150000000.00,335154643.00,18.5,2372,6.2,,0
8077,Alien³,en,22/05/1992,114,50000000.00,159773545.00,17.1,1664,6.2,Alien Collection,1
137116,Smurfs: The Lost Village,en,23/03/2017,89,60000000.00,197183546.00,17,311,6.2,The Smurfs (Theatrical) Collection,0
34544,The A-Team,en,10/06/2010,117,110000000.00,177238796.00,16.7,1737,6.2,,0
49017,Dracula Untold,en,01/10/2014,92,70000000.00,215529201.00,16.3,2439,6.2,,0
8067,A Life Less Ordinary,en,24/10/1997,103,12000000.00,4366722.00,16,130,6.2,,0
16871,Drag Me to Hell,en,15/03/2009,99,30000000.00,90810892.00,15.8,995,6.2,,0
9445,Apt Pupil,en,23/10/1998,107,14000000.00,8863193.00,15.4,168,6.2,,0
18487,The Taking of Pelham 1 2 3,en,11/06/2009,106,100000000.00,150166126.00,15.1,971,6.2,,0
435,The Day After Tomorrow,en,26/05/2004,124,125000000.00,544272402.00,15,2462,6.2,,0
204922,Before I Go to Sleep,en,03/09/2014,92,22000000.00,15447154.00,14.9,672,6.2,,0
169917,A Walk Among the Tombstones,en,18/09/2014,113,28000000.00,53181600.00,14.9,1145,6.2,,0
10428,Hackers,en,14/09/1995,107,20000000.00,7563728.00,14.8,406,6.2,,0
308504,Last Knights,en,03/04/2015,115,,,14.6,348,6.2,,
325348,Hardcore Henry,en,12/09/2015,97,10000000.00,14333790.00,14.5,780,6.2,,0
123553,The Mortal Instruments: City of Bones,en,21/08/2013,130,60000000.00,90565421.00,14.3,1649,6.2,,0
10782,Basic,en,18/04/2003,98,50000000.00,42792561.00,14.3,290,6.2,,0
10972,Session 9,en,10/08/2001,100,1500000.00,373967.00,14.2,255,6.2,,0
811,Silent Running,en,09/03/1972,89,1000000.00,1104.00,14.1,179,6.2,,0
188222,Entourage,en,03/06/2015,104,30000000.00,49263404.00,14,502,6.2,,0
11449,The Amityville Horror,en,27/07/1979,117,4700000.00,86432000.00,14,192,6.2,The Amityville Horror Collection,1
332567,The Shallows,en,24/06/2016,86,17000000.00,119100758.00,13.7,1619,6.2,,0
18405,The Last House on the Left,en,13/03/2009,110,15000000.00,32721635.00,13.6,449,6.2,,0
11954,Lifeforce,en,20/06/1985,116,25000000.00,11605118.00,13.6,136,6.2,,0
146239,Delivery Man,en,10/10/2013,105,26000000.00,51164106.00,13.5,561,6.2,,0
5125,Rendition,en,07/09/2007,120,27500000.00,24748670.00,13.5,207,6.2,,0
9255,Hot Shots! Part Deux,en,21/05/1993,86,25000000.00,133752825.00,13.5,463,6.2,Hot Shots! Collection,0
9276,The Faculty,en,25/12/1998,104,15000000.00,40283321.00,13.5,500,6.2,,0
10393,The Replacements,en,07/08/2000,118,50000000.00,50054511.00,13.5,207,6.2,,0
291276,Unlocked,en,27/04/2017,98,,,13.4,131,6.2,,
57800,Ice Age: Continental Drift,en,26/06/2012,88,95000000.00,877244782.00,13.3,2731,6.2,Ice Age Collection,0
82525,Savages,en,06/07/2012,131,45000000.00,82966152.00,13.2,784,6.2,,0
10539,James and the Giant Peach,en,12/04/1996,79,38000000.00,28921264.00,13.2,375,6.2,,1
3172,Bandits,en,12/10/2001,123,75000000.00,67631903.00,13.1,307,6.2,,0
13335,Harold & Kumar Escape from Guantanamo Bay,en,25/04/2008,107,12000000.00,43493123.00,13.1,508,6.2,Harold & Kumar Collection,0
6069,The Witches of Eastwick,en,12/06/1987,118,22000000.00,63766510.00,13,334,6.2,,2
34813,The Losers,en,23/04/2010,97,25000000.00,23580000.00,12.8,522,6.2,,0
8835,Legally Blonde,en,13/07/2001,96,18000000.00,141774679.00,12.8,908,6.2,Legally Blonde Collection,0
9529,Candyman,en,16/10/1992,99,6000000.00,25792310.00,12.7,303,6.2,Candyman Collection,0
245703,Midnight Special,en,18/02/2016,112,18000000.00,6212282.00,12.7,705,6.2,,0
10527,Madagascar: Escape 2 Africa,en,30/10/2008,89,150000000.00,603900354.00,12.7,1866,6.2,Madagascar Collection,0
339527,Solace,en,03/09/2015,101,,,12.6,740,6.2,,
26390,Brooklyn's Finest,en,16/01/2009,133,17000000.00,29536299.00,12.5,296,6.2,,0
2110,Wasabi,fr,31/10/2001,94,15300000.00,10366360.00,12.4,288,6.2,,0
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,13/08/2010,113,155000000.00,415686217.00,12.4,1555,6.2,The Chronicles of Narnia Collection,0
257445,Goosebumps,en,05/08/2015,103,58000000.00,158162788.00,12.4,1022,6.2,,0
1685,Beneath the Planet of the Apes,en,01/05/1970,95,3000000.00,18999718.00,12.3,370,6.2,Planet of the Apes Original Collection,0
417644,CHiPS,en,23/03/2017,100,25000000.00,26800152.00,12.2,277,6.2,,0
9437,Kiss the Girls,en,03/10/1997,115,27000000.00,60527873.00,12.2,353,6.2,Alex Cross Collection,0
294272,Pete's Dragon,en,10/08/2016,102,65000000.00,143695338.00,12.2,697,6.2,,0
708,The Living Daylights,en,29/06/1987,130,40000000.00,191185897.00,12.2,447,6.2,James Bond Collection,0
9772,Air Force One,en,25/07/1997,124,85000000.00,315156409.00,12.2,859,6.2,,2
38543,Ironclad,en,03/03/2011,121,,,12.2,231,6.2,Ironclad Collection,
11591,The Man with Two Brains,en,10/06/1983,93,,,12.2,131,6.2,,0
179,The Interpreter,en,08/04/2005,128,80000000.00,162944923.00,12,400,6.2,,0
18032,The Secret of Moonacre,en,06/09/2008,103,12000000.00,7070330.00,12,112,6.2,,0
13092,How to Lose Friends & Alienate People,en,02/10/2008,110,27000000.00,17286299.00,12,247,6.2,,0
9472,DodgeBall: A True Underdog Story,en,18/06/2004,92,20000000.00,167722310.00,12,1009,6.2,,0
1599,I Heart Huckabees,en,10/09/2004,106,20000000.00,20094909.00,12,245,6.2,,0
195589,Neighbors,en,08/05/2014,96,18000000.00,268157400.00,11.9,2773,6.2,Neighbors Collection,0
2207,16 Blocks,en,01/03/2006,105,55000000.00,65664721.00,11.9,675,6.2,,0
9333,Last Man Standing,en,20/09/1996,101,67000000.00,47267001.00,11.8,263,6.2,,0
7942,"Run, Fatboy, Run",en,06/09/2007,100,10000000.00,33000000.00,11.8,241,6.2,,0
41733,Due Date,en,04/11/2010,95,65000000.00,211780824.00,11.7,1737,6.2,,0
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,en,12/01/1996,89,3800000.00,20949601.00,11.7,192,6.2,,0
38575,The Karate Kid,en,10/06/2010,140,40000000.00,357852395.00,11.7,1675,6.2,,0
12437,Underworld: Rise of the Lycans,en,22/01/2009,92,35000000.00,91353501.00,11.7,1447,6.2,Underworld Collection,0
8871,How the Grinch Stole Christmas,en,17/11/2000,104,123000000.00,345141403.00,11.6,1440,6.2,,0
10684,Courage Under Fire,en,04/07/1996,117,46000000.00,100860818.00,11.6,240,6.2,,0
9681,Casanova,en,25/12/2005,112,,,11.6,219,6.2,,0
6957,The 40 Year Old Virgin,en,11/08/2005,116,26000000.00,109449237.00,11.5,2020,6.2,,0
1647,The Recruit,en,31/01/2003,115,46000000.00,101191884.00,11.5,545,6.2,,0
109414,This Is the End,en,12/06/2013,107,32000000.00,126041322.00,11.4,2394,6.2,,0
302699,Central Intelligence,en,15/06/2016,107,50000000.00,216972543.00,11.4,1699,6.2,,0
9335,Transporter 2,en,02/08/2005,87,32000000.00,85167639.00,11.4,1076,6.2,The Transporter Collection,0
10739,Anything Else,en,27/08/2003,108,18000000.00,13585075.00,11.1,151,6.2,,0
8960,Hancock,en,01/07/2008,92,150000000.00,624029371.00,11,3050,6.2,,0
12403,A Perfect Getaway,en,08/06/2009,98,14000000.00,22852638.00,11,355,6.2,,0
26320,Taking Woodstock,en,03/09/2009,120,30000000.00,9975737.00,11,129,6.2,,0
117263,Olympus Has Fallen,en,20/03/2013,120,70000000.00,161025640.00,11,3010,6.2,... Has Fallen Collection,0
11976,Legend,en,19/07/1985,94,25000000.00,15502112.00,10.9,282,6.2,,1
29427,The Crazies,en,26/02/2010,101,20000000.00,54956140.00,10.9,649,6.2,,0
10398,Double Jeopardy,en,24/09/1999,105,70000000.00,177841558.00,10.9,282,6.2,,0
14462,The Manchurian Candidate,en,30/07/2004,129,80000000.00,96105964.00,10.8,401,6.2,,1
14001,Dead Silence,en,16/03/2007,89,20000000.00,22217407.00,10.8,533,6.2,,0
115290,Blue Lagoon: The Awakening,en,16/06/2012,85,,,10.8,294,6.2,The Blue Lagoon collection,
700,Octopussy,en,05/06/1983,131,27500000.00,187500000.00,10.6,534,6.2,James Bond Collection,0
20662,Robin Hood,en,12/05/2010,140,200000000.00,310669540.00,10.6,1434,6.2,,0
49527,Man on a Ledge,en,13/01/2012,102,42000000.00,46221189.00,10.5,936,6.2,,0
141043,A Long Way Down,en,20/03/2014,96,,,10.5,356,6.2,,
10029,Very Bad Things,en,11/09/1998,100,30000000.00,9898412.00,10.4,182,6.2,,0
8584,Shanghai Noon,en,26/05/2000,110,55000000.00,56932305.00,10.3,756,6.2,Shanghai Noon Collection,0
346685,The Girl on the Train,en,05/10/2016,112,45000000.00,173185859.00,10.2,1837,6.2,,1
284276,Cake,en,07/09/2014,102,7000000.00,2360281.00,10.2,371,6.2,,0
302429,Strange Magic,en,23/01/2015,99,,,10.2,105,6.2,,0
11551,Small Soldiers,en,10/07/1998,110,40000000.00,54682547.00,10,522,6.2,,0
10567,Dinosaur,en,19/05/2000,82,127500000.00,354248063.00,10,563,6.2,,0
246080,Black Sea,en,05/12/2014,115,8000000.00,4070789.00,10,410,6.2,,0
117974,Sightseers,en,30/11/2012,88,1300000.00,2122909.00,9.9,187,6.2,,0
48231,A Dangerous Method,en,30/09/2011,99,15000000.00,27462041.00,9.9,589,6.2,,0
619,The Bodyguard,en,25/11/1992,129,25000000.00,411006740.00,9.8,681,6.2,,2
2026,Hostage,en,10/03/2005,113,52000000.00,77944725.00,9.7,519,6.2,,0
87421,Riddick,en,02/09/2013,119,38000000.00,98337295.00,9.6,2066,6.2,The Chronicles of Riddick Collection,0
11343,Salem's Lot,en,17/11/1979,184,,,9.6,124,6.2,,
12201,Edge of Darkness,en,29/01/2010,117,80000000.00,74901339.00,9.6,496,6.2,,0
21778,RRRrrrr!!!,fr,28/01/2004,94,17820000.00,14054361.00,9.5,228,6.2,,0
10047,The Messenger: The Story of Joan of Arc,fr,18/10/1999,148,60000000.00,66976317.00,9.5,373,6.2,,0
301804,Before I Wake,en,07/04/2016,97,,,9.4,416,6.2,,
193610,The Other Woman,en,16/04/2014,109,40000000.00,196781193.00,9.4,1467,6.2,,0
305932,Expelled,en,12/12/2014,85,,,9.3,187,6.2,,
22832,Ninja Assassin,en,29/09/2009,99,40000000.00,60462347.00,9.2,384,6.2,,0
397,French Kiss,en,05/05/1995,111,40000000.00,101982854.00,9.1,179,6.2,,0
244458,The Voices,en,19/01/2014,101,,,9.1,578,6.2,,
22897,It's Complicated,en,23/12/2009,121,85000000.00,219103655.00,9.1,370,6.2,,1
155084,13 Sins,en,18/04/2014,93,5000000.00,13809.00,9.1,355,6.2,,
4964,Knocked Up,en,01/06/2007,129,30000000.00,219076518.00,9.1,1255,6.2,,0
15739,Annie,en,18/06/1982,127,50000000.00,57059003.00,9,203,6.2,Annie Collection,2
9556,Darkman,en,24/08/1990,96,16000000.00,48878502.00,8.9,304,6.2,Darkman Collection,0
288036,Sleeping with Other People,en,26/06/2015,100,,,8.8,309,6.2,,0
1428,Once Upon a Time in Mexico,en,11/09/2003,102,29000000.00,98185582.00,8.8,605,6.2,Mexico Trilogy,0
10380,An American Tail: Fievel Goes West,en,21/11/1991,75,,,8.8,180,6.2,Fievel Collection,0
10158,White Men Can't Jump,en,26/03/1992,115,,,8.8,305,6.2,,0
264999,Magic Mike XXL,en,01/07/2015,115,14800000.00,122513057.00,8.8,716,6.2,Magic Mike Collection,0
4513,30 Days of Night,en,17/10/2007,113,30000000.00,75505973.00,8.8,784,6.2,30 Days of Night Collection,0
27576,Salt,en,21/07/2010,100,110000000.00,293329073.00,8.7,2125,6.2,,1
15947,The Three Caballeros,en,21/07/1944,71,,,8.7,108,6.2,Caballeros Collection,
353569,Table 19,en,20/01/2017,87,5000000.00,3305592.00,8.6,192,6.2,,0
82682,Gangster Squad,en,10/01/2013,113,60000000.00,105200903.00,8.6,1805,6.2,,0
326423,Barbershop: The Next Cut,en,15/04/2016,112,20000000.00,55030051.00,8.5,171,6.2,Barbershop Collection,0
11808,U.S. Marshals,en,06/03/1998,131,60000000.00,102367405.00,8.5,383,6.2,The Fugitive / U.S. Marshals Collection,0
48289,The Debt,en,11/04/2010,113,20000000.00,45636368.00,8.4,261,6.2,,0
10184,He's Just Not That Into You,en,06/02/2009,129,40000000.00,177259441.00,8.4,988,6.2,,0
149509,Horns,en,06/09/2013,120,,,8.4,878,6.2,,0
152,Star Trek: The Motion Picture,en,06/12/1979,132,35000000.00,139000000.00,8.3,541,6.2,Star Trek: The Original Series Collection,3
266285,The Salvation,da,22/05/2014,100,10500000.00,42070000.00,8.3,285,6.2,,0
39538,Contagion,en,08/09/2011,106,60000000.00,137551594.00,8.2,1351,6.2,,0
6947,The Village,en,30/07/2004,108,60000000.00,256697520.00,8.2,1101,6.2,,1
50725,Take Me Home Tonight,en,04/03/2011,97,19000000.00,6928068.00,8.1,215,6.2,,0
62046,Flypaper,en,19/08/2011,87,5000000.00,3142154.00,8.1,261,6.2,,
13600,City of Ember,en,07/10/2008,90,55000000.00,17869048.00,8.1,614,6.2,,0
9032,Big Daddy,en,25/06/1999,93,34200000.00,234801895.00,8,898,6.2,,0
9777,Proof,en,05/09/2005,100,20000000.00,7535331.00,8,182,6.2,,0
9272,The Good Son,en,24/09/1993,87,17000000.00,44456478.00,7.9,202,6.2,,0
245706,True Story,en,17/04/2015,100,,,7.9,536,6.2,,0
133790,Clear History,en,10/08/2013,100,,,7.9,122,6.2,,
15157,Another Cinderella Story,en,16/09/2008,90,,,7.9,406,6.2,Cinderella Story Collection,
52015,Stake Land,en,30/09/2010,98,650000.00,33245.00,7.8,290,6.2,Stake Land Collection,0
11503,The Serpent and the Rainbow,en,05/02/1988,98,7000000.00,19595031.00,7.8,120,6.2,,0
244610,The Den,en,12/12/2013,81,,,7.8,123,6.2,,
11128,Ladder 49,en,01/10/2004,115,60000000.00,74541707.00,7.7,213,6.2,,0
15171,Charlotte's Web,en,01/03/1973,94,,,7.6,100,6.2,Charlotte's Web Collection,0
9369,Asterix Conquers America,fr,27/09/1994,85,,,7.6,136,6.2,Asterix and Obelix (Animation) Collection,0
12106,The Quick and the Dead,en,09/02/1995,107,32000000.00,18552460.00,7.5,431,6.2,,0
31867,Repo Men,en,18/03/2010,111,32000000.00,18409891.00,7.5,627,6.2,,0
38843,Ramona and Beezus,en,23/07/2010,103,15000000.00,27293743.00,7.5,249,6.2,,0
15139,The Pagemaster,en,23/11/1994,80,27000000.00,13670688.00,7.4,178,6.2,,0
2269,Day Watch,ru,01/01/2006,132,4200000.00,38862717.00,7.4,170,6.2,World of Watches Collection,0
71688,The Iron Lady,en,30/12/2011,105,13000000.00,114956699.00,7.4,540,6.2,,0
58244,Upside Down,en,27/09/2012,104,60000000.00,8106475.00,7.4,1094,6.2,,0
9291,The Longest Yard,en,19/05/2005,113,82000000.00,190320568.00,7.3,804,6.2,,0
1406,City Slickers,en,07/06/1991,112,27000000.00,179033791.00,7.3,232,6.2,City Slickers Collection,0
12912,Chaos Theory,en,14/03/2008,87,,,7.3,127,6.2,,0
145220,Muppets Most Wanted,en,20/03/2014,112,50000000.00,80383290.00,7.2,318,6.2,The Muppet Collection,1
11172,Music and Lyrics,en,09/02/2007,96,40000000.00,145896422.00,7.2,569,6.2,,0
45156,A Little Bit of Heaven,en,03/02/2011,106,,,7.2,205,6.2,,0
13022,Rogue,en,08/11/2007,99,26900000.00,4631926.00,7.2,151,6.2,,0
309886,Blood Father,en,11/08/2016,88,,,7.1,525,6.2,,
198287,After the Dark,en,06/07/2013,107,,,7.1,283,6.2,,
8851,The Blob,en,12/09/1958,86,,,7.1,147,6.2,The Blob Collection,
9788,Accepted,en,18/08/2006,93,23000000.00,38505009.00,7.1,412,6.2,,0
10466,The Money Pit,en,15/03/1986,91,10000000.00,54999651.00,7.1,288,6.2,,0
152599,The Immigrant,en,03/07/2013,117,16000000.00,5867686.00,7,256,6.2,,0
4105,Black Rain,en,22/09/1989,125,30000000.00,45892212.00,7,250,6.2,,2
15906,Barbie and the Magic of Pegasus 3-D,en,05/10/2005,85,,,7,100,6.2,,
174772,Europa Report,en,27/06/2013,90,,,7,549,6.2,,0
63492,What's Your Number?,en,30/09/2011,106,20000000.00,30426096.00,7,689,6.2,,0
9718,Talladega Nights: The Ballad of Ricky Bobby,en,04/08/2006,116,72500000.00,162966177.00,6.9,497,6.2,,0
10540,Outland,en,22/05/1981,112,16000000.00,17374595.00,6.9,153,6.2,,1
26389,From Paris with Love,en,05/02/2010,92,52000000.00,52826594.00,6.9,684,6.2,,0
5172,The Astronaut Farmer,en,15/10/2006,104,13000000.00,11130889.00,6.9,124,6.2,,0
290751,Secret in Their Eyes,en,14/10/2015,111,19500000.00,34854990.00,6.8,341,6.2,,0
81390,A Lonely Place to Die,en,09/04/2011,99,4000000.00,25345000.00,6.8,160,6.2,,
15417,Every Which Way But Loose,en,19/12/1978,110,5000000.00,85196485.00,6.8,126,6.2,Philo & Clyde Collection,0
8346,My Big Fat Greek Wedding,en,22/02/2002,95,5000000.00,368744044.00,6.7,686,6.2,My Big Fat Greek Wedding Collection,1
11286,The Cannonball Run,en,19/06/1981,95,18000000.00,72179579.00,6.7,161,6.2,Cannonball Run Collection,0
1957,Enough,en,24/05/2002,114,38000000.00,51801187.00,6.7,268,6.2,,0
11860,Sabrina,en,15/12/1995,127,58000000.00,53696959.00,6.7,141,6.2,,2
11017,Billy Madison,en,10/02/1995,89,10000000.00,26488734.00,6.6,464,6.2,,0
